img_id,img_filename,y,split,place,group_id,place_filename
6061,104.American_Pipit/American_Pipit_0113_99939.jpg,0,0,0,0,/b/bamboo_forest/00004367.jpg
2151,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0066_29488.jpg,0,0,0,0,/b/bamboo_forest/00004057.jpg
9901,169.Magnolia_Warbler/Magnolia_Warbler_0114_165467.jpg,0,0,0,0,/b/bamboo_forest/00004179.jpg
7564,129.Song_Sparrow/Song_Sparrow_0058_121832.jpg,0,0,0,0,/b/bamboo_forest/00001288.jpg
7381,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0038_796920.jpg,0,0,0,0,/f/forest/broadleaf/00003344.jpg
2791,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0056_33649.jpg,0,0,0,0,/b/bamboo_forest/00004624.jpg
5562,095.Baltimore_Oriole/Baltimore_Oriole_0039_88027.jpg,0,0,0,0,/b/bamboo_forest/00002067.jpg
5404,093.Clark_Nutcracker/Clark_Nutcracker_0137_85172.jpg,0,0,0,0,/f/forest/broadleaf/00004100.jpg
6213,107.Common_Raven/Common_Raven_0072_102443.jpg,0,0,0,0,/f/forest/broadleaf/00000951.jpg
7462,128.Seaside_Sparrow/Seaside_Sparrow_0047_796520.jpg,0,0,0,0,/b/bamboo_forest/00001548.jpg
719,013.Bobolink/Bobolink_0047_9204.jpg,0,0,0,0,/f/forest/broadleaf/00002600.jpg
7790,133.White_throated_Sparrow/White_Throated_Sparrow_0056_128906.jpg,0,0,0,0,/b/bamboo_forest/00000314.jpg
11229,191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0052_182702.jpg,0,0,0,0,/f/forest/broadleaf/00003322.jpg
10227,174.Palm_Warbler/Palm_Warbler_0004_168786.jpg,0,0,0,0,/b/bamboo_forest/00003917.jpg
11193,191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0041_182788.jpg,0,0,0,0,/f/forest/broadleaf/00000944.jpg
10388,177.Prothonotary_Warbler/Prothonotary_Warbler_0124_173686.jpg,0,0,0,0,/b/bamboo_forest/00003163.jpg
7468,128.Seaside_Sparrow/Seaside_Sparrow_0041_796529.jpg,0,0,0,0,/b/bamboo_forest/00002011.jpg
2391,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0034_42356.jpg,0,0,0,0,/f/forest/broadleaf/00002297.jpg
9468,161.Blue_winged_Warbler/Blue_Winged_Warbler_0028_161787.jpg,0,0,0,0,/b/bamboo_forest/00004164.jpg
6496,111.Loggerhead_Shrike/Loggerhead_Shrike_0084_105919.jpg,0,0,0,0,/f/forest/broadleaf/00003427.jpg
5360,092.Nighthawk/Nighthawk_0055_83352.jpg,0,0,0,0,/b/bamboo_forest/00004081.jpg
614,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0008_8756.jpg,0,0,0,0,/b/bamboo_forest/00004027.jpg
2793,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0043_33595.jpg,0,0,0,0,/b/bamboo_forest/00002346.jpg
8847,151.Black_capped_Vireo/Black_Capped_Vireo_0035_797471.jpg,0,0,0,0,/b/bamboo_forest/00000325.jpg
7549,129.Song_Sparrow/Song_Sparrow_0055_121158.jpg,0,0,0,0,/b/bamboo_forest/00002734.jpg
6962,119.Field_Sparrow/Field_Sparrow_0034_113364.jpg,0,0,0,0,/b/bamboo_forest/00000705.jpg
4950,085.Horned_Lark/Horned_Lark_0096_74075.jpg,0,0,0,0,/f/forest/broadleaf/00000878.jpg
1897,034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0006_797284.jpg,0,0,0,0,/f/forest/broadleaf/00002876.jpg
5695,098.Scott_Oriole/Scott_Oriole_0069_92271.jpg,0,0,0,0,/b/bamboo_forest/00001652.jpg
1219,022.Chuck_will_Widow/Chuck_Will_Widow_0024_796993.jpg,0,0,0,0,/b/bamboo_forest/00000586.jpg
10344,176.Prairie_Warbler/Prairie_Warbler_0136_172768.jpg,0,0,0,0,/b/bamboo_forest/00004626.jpg
5482,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0064_86324.jpg,0,0,0,0,/b/bamboo_forest/00003940.jpg
7979,136.Barn_Swallow/Barn_Swallow_0084_130800.jpg,0,0,0,0,/b/bamboo_forest/00001604.jpg
8725,149.Brown_Thrasher/Brown_Thrasher_0009_155221.jpg,0,0,0,0,/f/forest/broadleaf/00000582.jpg
7817,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0020_129328.jpg,0,0,0,0,/f/forest/broadleaf/00000460.jpg
10397,177.Prothonotary_Warbler/Prothonotary_Warbler_0021_173816.jpg,0,0,0,0,/b/bamboo_forest/00004166.jpg
10582,180.Wilson_Warbler/Wilson_Warbler_0018_175389.jpg,0,0,0,0,/f/forest/broadleaf/00002797.jpg
1210,022.Chuck_will_Widow/Chuck_Will_Widow_0059_796982.jpg,0,0,0,0,/f/forest/broadleaf/00000113.jpg
6470,111.Loggerhead_Shrike/Loggerhead_Shrike_0033_105686.jpg,0,0,0,0,/f/forest/broadleaf/00001701.jpg
3229,056.Pine_Grosbeak/Pine_Grosbeak_0105_38210.jpg,0,0,0,0,/b/bamboo_forest/00004532.jpg
7426,127.Savannah_Sparrow/Savannah_Sparrow_0091_120630.jpg,0,0,0,0,/f/forest/broadleaf/00004224.jpg
7843,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0075_129431.jpg,0,0,0,0,/b/bamboo_forest/00001242.jpg
1181,022.Chuck_will_Widow/Chuck_Will_Widow_0053_796953.jpg,0,0,0,0,/f/forest/broadleaf/00000251.jpg
2326,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0115_42137.jpg,0,0,0,0,/f/forest/broadleaf/00000046.jpg
10561,180.Wilson_Warbler/Wilson_Warbler_0129_175256.jpg,0,0,0,0,/b/bamboo_forest/00000148.jpg
8744,149.Brown_Thrasher/Brown_Thrasher_0001_155380.jpg,0,0,0,0,/b/bamboo_forest/00002264.jpg
9519,162.Canada_Warbler/Canada_Warbler_0075_162428.jpg,0,0,0,0,/f/forest/broadleaf/00000452.jpg
478,009.Brewer_Blackbird/Brewer_Blackbird_0070_2325.jpg,0,0,0,0,/f/forest/broadleaf/00000347.jpg
6031,103.Sayornis/Sayornis_0020_98727.jpg,0,0,0,0,/b/bamboo_forest/00004260.jpg
4724,081.Pied_Kingfisher/Pied_Kingfisher_0007_72438.jpg,0,0,0,0,/f/forest/broadleaf/00000361.jpg
8064,138.Tree_Swallow/Tree_Swallow_0049_134740.jpg,0,0,0,0,/b/bamboo_forest/00001722.jpg
5558,095.Baltimore_Oriole/Baltimore_Oriole_0104_86979.jpg,0,0,0,0,/b/bamboo_forest/00003230.jpg
6567,113.Baird_Sparrow/Baird_Sparrow_0014_794549.jpg,0,0,0,0,/f/forest/broadleaf/00003479.jpg
7784,133.White_throated_Sparrow/White_Throated_Sparrow_0027_128847.jpg,0,0,0,0,/f/forest/broadleaf/00003263.jpg
4016,069.Rufous_Hummingbird/Rufous_Hummingbird_0037_60415.jpg,0,0,0,0,/b/bamboo_forest/00003463.jpg
4956,085.Horned_Lark/Horned_Lark_0095_74640.jpg,0,0,0,0,/f/forest/broadleaf/00004137.jpg
9858,168.Kentucky_Warbler/Kentucky_Warbler_0025_165304.jpg,0,0,0,0,/b/bamboo_forest/00001996.jpg
1191,022.Chuck_will_Widow/Chuck_Will_Widow_0026_796963.jpg,0,0,0,0,/b/bamboo_forest/00003287.jpg
1763,032.Mangrove_Cuckoo/Mangrove_Cuckoo_0022_794625.jpg,0,0,0,0,/b/bamboo_forest/00003464.jpg
2745,048.European_Goldfinch/European_Goldfinch_0074_33348.jpg,0,0,0,0,/f/forest/broadleaf/00003499.jpg
1048,019.Gray_Catbird/Gray_Catbird_0045_20950.jpg,0,0,0,0,/f/forest/broadleaf/00002618.jpg
6819,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0044_110942.jpg,0,0,0,0,/f/forest/broadleaf/00002676.jpg
5429,093.Clark_Nutcracker/Clark_Nutcracker_0063_84869.jpg,0,0,0,0,/f/forest/broadleaf/00001029.jpg
10153,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0091_167578.jpg,0,0,0,0,/f/forest/broadleaf/00002191.jpg
9040,154.Red_eyed_Vireo/Red_Eyed_Vireo_0045_157252.jpg,0,0,0,0,/f/forest/broadleaf/00003590.jpg
11354,193.Bewick_Wren/Bewick_Wren_0110_185216.jpg,0,0,0,0,/f/forest/broadleaf/00000137.jpg
6654,114.Black_throated_Sparrow/Black_Throated_Sparrow_0055_107213.jpg,0,0,0,0,/b/bamboo_forest/00004959.jpg
8214,140.Summer_Tanager/Summer_Tanager_0119_140617.jpg,0,0,0,0,/f/forest/broadleaf/00002094.jpg
6127,105.Whip_poor_Will/Whip_Poor_Will_0038_100443.jpg,0,0,0,0,/b/bamboo_forest/00003036.jpg
6534,112.Great_Grey_Shrike/Great_Grey_Shrike_0014_797044.jpg,0,0,0,0,/f/forest/broadleaf/00001294.jpg
613,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0082_8577.jpg,0,0,0,0,/f/forest/broadleaf/00001489.jpg
4219,073.Blue_Jay/Blue_Jay_0022_63074.jpg,0,0,0,0,/b/bamboo_forest/00001186.jpg
11292,192.Downy_Woodpecker/Downy_Woodpecker_0005_184098.jpg,0,0,0,0,/b/bamboo_forest/00000517.jpg
10946,186.Cedar_Waxwing/Cedar_Waxwing_0004_179215.jpg,0,0,0,0,/b/bamboo_forest/00004750.jpg
1720,031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0077_26222.jpg,0,0,0,0,/b/bamboo_forest/00001063.jpg
11023,188.Pileated_Woodpecker/Pileated_Woodpecker_0072_180006.jpg,0,0,0,0,/b/bamboo_forest/00002920.jpg
2688,047.American_Goldfinch/American_Goldfinch_0104_32540.jpg,0,0,0,0,/b/bamboo_forest/00001401.jpg
3096,054.Blue_Grosbeak/Blue_Grosbeak_0033_36980.jpg,0,0,0,0,/f/forest/broadleaf/00003488.jpg
461,009.Brewer_Blackbird/Brewer_Blackbird_0030_2268.jpg,0,0,0,0,/f/forest/broadleaf/00003311.jpg
1002,019.Gray_Catbird/Gray_Catbird_0127_20034.jpg,0,0,0,0,/b/bamboo_forest/00003003.jpg
7337,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0013_796942.jpg,0,0,0,0,/f/forest/broadleaf/00000003.jpg
1676,030.Fish_Crow/Fish_Crow_0038_26000.jpg,0,0,0,0,/b/bamboo_forest/00003206.jpg
7657,131.Vesper_Sparrow/Vesper_Sparrow_0046_125575.jpg,0,0,0,0,/f/forest/broadleaf/00000881.jpg
776,014.Indigo_Bunting/Indigo_Bunting_0024_13523.jpg,0,0,0,0,/f/forest/broadleaf/00002143.jpg
9574,163.Cape_May_Warbler/Cape_May_Warbler_0005_163197.jpg,0,0,0,0,/f/forest/broadleaf/00000858.jpg
715,013.Bobolink/Bobolink_0117_10215.jpg,0,0,0,0,/f/forest/broadleaf/00001402.jpg
7544,129.Song_Sparrow/Song_Sparrow_0007_121133.jpg,0,0,0,0,/b/bamboo_forest/00004173.jpg
2291,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0098_41731.jpg,0,0,0,0,/b/bamboo_forest/00002060.jpg
3997,069.Rufous_Hummingbird/Rufous_Hummingbird_0116_58568.jpg,0,0,0,0,/f/forest/broadleaf/00000617.jpg
227,004.Groove_billed_Ani/Groove_Billed_Ani_0055_1501.jpg,0,0,0,0,/f/forest/broadleaf/00001297.jpg
4848,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0118_73511.jpg,0,0,0,0,/f/forest/broadleaf/00003169.jpg
4612,079.Belted_Kingfisher/Belted_Kingfisher_0084_70399.jpg,0,0,0,0,/f/forest/broadleaf/00001603.jpg
2157,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0086_29518.jpg,0,0,0,0,/f/forest/broadleaf/00000070.jpg
8016,137.Cliff_Swallow/Cliff_Swallow_0092_132971.jpg,0,0,0,0,/b/bamboo_forest/00000527.jpg
5526,095.Baltimore_Oriole/Baltimore_Oriole_0014_87690.jpg,0,0,0,0,/b/bamboo_forest/00000144.jpg
10540,179.Tennessee_Warbler/Tennessee_Warbler_0052_175089.jpg,0,0,0,0,/f/forest/broadleaf/00004710.jpg
1657,030.Fish_Crow/Fish_Crow_0005_25912.jpg,0,0,0,0,/b/bamboo_forest/00004344.jpg
9371,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0133_161539.jpg,0,0,0,0,/b/bamboo_forest/00000710.jpg
8161,139.Scarlet_Tanager/Scarlet_Tanager_0024_137712.jpg,0,0,0,0,/b/bamboo_forest/00000478.jpg
4398,076.Dark_eyed_Junco/Dark_Eyed_Junco_0072_67810.jpg,0,0,0,0,/f/forest/broadleaf/00001081.jpg
7718,132.White_crowned_Sparrow/White_Crowned_Sparrow_0034_126199.jpg,0,0,0,0,/b/bamboo_forest/00002967.jpg
3082,054.Blue_Grosbeak/Blue_Grosbeak_0103_36673.jpg,0,0,0,0,/f/forest/broadleaf/00000472.jpg
10457,178.Swainson_Warbler/Swainson_Warbler_0011_174680.jpg,0,0,0,0,/b/bamboo_forest/00003016.jpg
7035,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0073_115996.jpg,0,0,0,0,/f/forest/broadleaf/00001743.jpg
10406,177.Prothonotary_Warbler/Prothonotary_Warbler_0098_173913.jpg,0,0,0,0,/f/forest/broadleaf/00001232.jpg
9966,170.Mourning_Warbler/Mourning_Warbler_0029_166530.jpg,0,0,0,0,/f/forest/broadleaf/00002458.jpg
5444,093.Clark_Nutcracker/Clark_Nutcracker_0136_85490.jpg,0,0,0,0,/f/forest/broadleaf/00003859.jpg
4450,077.Tropical_Kingbird/Tropical_Kingbird_0122_69687.jpg,0,0,0,0,/b/bamboo_forest/00003328.jpg
1464,027.Shiny_Cowbird/Shiny_Cowbird_0019_24323.jpg,0,0,0,0,/f/forest/broadleaf/00001976.jpg
4790,082.Ringed_Kingfisher/Ringed_Kingfisher_0082_72955.jpg,0,0,0,0,/b/bamboo_forest/00000641.jpg
5355,092.Nighthawk/Nighthawk_0003_82827.jpg,0,0,0,0,/b/bamboo_forest/00001162.jpg
1436,026.Bronzed_Cowbird/Bronzed_Cowbird_0002_796244.jpg,0,0,0,0,/f/forest/broadleaf/00001379.jpg
1701,030.Fish_Crow/Fish_Crow_0016_25854.jpg,0,0,0,0,/f/forest/broadleaf/00001246.jpg
4391,076.Dark_eyed_Junco/Dark_Eyed_Junco_0088_66722.jpg,0,0,0,0,/f/forest/broadleaf/00003494.jpg
1928,034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0080_27108.jpg,0,0,0,0,/b/bamboo_forest/00000960.jpg
3088,054.Blue_Grosbeak/Blue_Grosbeak_0053_36709.jpg,0,0,0,0,/f/forest/broadleaf/00001384.jpg
4405,076.Dark_eyed_Junco/Dark_Eyed_Junco_0109_66326.jpg,0,0,0,0,/b/bamboo_forest/00004448.jpg
1794,032.Mangrove_Cuckoo/Mangrove_Cuckoo_0005_794599.jpg,0,0,0,0,/b/bamboo_forest/00003641.jpg
4838,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0036_73403.jpg,0,0,0,0,/b/bamboo_forest/00000282.jpg
1414,026.Bronzed_Cowbird/Bronzed_Cowbird_0092_796215.jpg,0,0,0,0,/f/forest/broadleaf/00001945.jpg
6787,116.Chipping_Sparrow/Chipping_Sparrow_0032_108882.jpg,0,0,0,0,/f/forest/broadleaf/00004319.jpg
10324,176.Prairie_Warbler/Prairie_Warbler_0137_172610.jpg,0,0,0,0,/b/bamboo_forest/00004424.jpg
9794,167.Hooded_Warbler/Hooded_Warbler_0057_164137.jpg,0,0,0,0,/f/forest/broadleaf/00002984.jpg
3865,067.Anna_Hummingbird/Anna_Hummingbird_0112_56353.jpg,0,0,0,0,/b/bamboo_forest/00001244.jpg
4199,073.Blue_Jay/Blue_Jay_0052_63148.jpg,0,0,0,0,/b/bamboo_forest/00003536.jpg
9372,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0123_161542.jpg,0,0,0,0,/b/bamboo_forest/00003423.jpg
3077,054.Blue_Grosbeak/Blue_Grosbeak_0079_36656.jpg,0,0,0,0,/b/bamboo_forest/00004910.jpg
7988,137.Cliff_Swallow/Cliff_Swallow_0088_134188.jpg,0,0,0,0,/f/forest/broadleaf/00004248.jpg
6447,111.Loggerhead_Shrike/Loggerhead_Shrike_0046_104998.jpg,0,0,0,0,/f/forest/broadleaf/00001657.jpg
11087,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0115_180775.jpg,0,0,0,0,/b/bamboo_forest/00004026.jpg
1998,036.Northern_Flicker/Northern_Flicker_0075_28729.jpg,0,0,0,0,/f/forest/broadleaf/00001290.jpg
10933,186.Cedar_Waxwing/Cedar_Waxwing_0048_178960.jpg,0,0,0,0,/f/forest/broadleaf/00002897.jpg
11535,196.House_Wren/House_Wren_0088_187243.jpg,0,0,0,0,/b/bamboo_forest/00004444.jpg
6132,105.Whip_poor_Will/Whip_Poor_Will_0018_796403.jpg,0,0,0,0,/b/bamboo_forest/00003860.jpg
2174,039.Least_Flycatcher/Least_Flycatcher_0001_30221.jpg,0,0,0,0,/b/bamboo_forest/00004934.jpg
555,011.Rusty_Blackbird/Rusty_Blackbird_0019_6704.jpg,0,0,0,0,/f/forest/broadleaf/00000035.jpg
10117,172.Nashville_Warbler/Nashville_Warbler_0055_167331.jpg,0,0,0,0,/b/bamboo_forest/00002746.jpg
10718,182.Yellow_Warbler/Yellow_Warbler_0044_176367.jpg,0,0,0,0,/b/bamboo_forest/00000362.jpg
9290,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0079_159998.jpg,0,0,0,0,/f/forest/broadleaf/00004530.jpg
1645,030.Fish_Crow/Fish_Crow_0011_25866.jpg,0,0,0,0,/f/forest/broadleaf/00002872.jpg
11280,192.Downy_Woodpecker/Downy_Woodpecker_0136_184534.jpg,0,0,0,0,/f/forest/broadleaf/00002295.jpg
11473,195.Carolina_Wren/Carolina_Wren_0099_186237.jpg,0,0,0,0,/f/forest/broadleaf/00004475.jpg
9274,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0105_797143.jpg,0,0,0,0,/f/forest/broadleaf/00002006.jpg
466,009.Brewer_Blackbird/Brewer_Blackbird_0002_2278.jpg,0,0,0,0,/f/forest/broadleaf/00004805.jpg
429,009.Brewer_Blackbird/Brewer_Blackbird_0135_2607.jpg,0,0,0,0,/f/forest/broadleaf/00000445.jpg
8836,151.Black_capped_Vireo/Black_Capped_Vireo_0022_797459.jpg,0,0,0,0,/b/bamboo_forest/00000170.jpg
1744,031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0093_795316.jpg,0,0,0,0,/b/bamboo_forest/00000083.jpg
6390,110.Geococcyx/Geococcyx_0112_104548.jpg,0,0,0,0,/f/forest/broadleaf/00004697.jpg
10895,185.Bohemian_Waxwing/Bohemian_Waxwing_0072_177901.jpg,0,0,0,0,/b/bamboo_forest/00000573.jpg
11627,198.Rock_Wren/Rock_Wren_0087_188988.jpg,0,0,0,0,/b/bamboo_forest/00004909.jpg
7832,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0077_129378.jpg,0,0,0,0,/b/bamboo_forest/00003915.jpg
1059,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0073_21932.jpg,0,0,0,0,/f/forest/broadleaf/00001191.jpg
9822,167.Hooded_Warbler/Hooded_Warbler_0011_164801.jpg,0,0,0,0,/f/forest/broadleaf/00002036.jpg
8925,152.Blue_headed_Vireo/Blue_Headed_Vireo_0098_156348.jpg,0,0,0,0,/f/forest/broadleaf/00003077.jpg
9639,164.Cerulean_Warbler/Cerulean_Warbler_0078_163271.jpg,0,0,0,0,/f/forest/broadleaf/00002961.jpg
10590,180.Wilson_Warbler/Wilson_Warbler_0041_175464.jpg,0,0,0,0,/f/forest/broadleaf/00004473.jpg
4424,076.Dark_eyed_Junco/Dark_Eyed_Junco_0115_68840.jpg,0,0,0,0,/f/forest/broadleaf/00004872.jpg
11156,190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0022_794700.jpg,0,0,0,0,/b/bamboo_forest/00000384.jpg
8970,153.Philadelphia_Vireo/Philadelphia_Vireo_0012_794785.jpg,0,0,0,0,/b/bamboo_forest/00004180.jpg
3874,067.Anna_Hummingbird/Anna_Hummingbird_0128_57047.jpg,0,0,0,0,/f/forest/broadleaf/00002592.jpg
9062,155.Warbling_Vireo/Warbling_Vireo_0118_158285.jpg,0,0,0,0,/b/bamboo_forest/00002465.jpg
2359,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0042_42266.jpg,0,0,0,0,/f/forest/broadleaf/00004000.jpg
10469,178.Swainson_Warbler/Swainson_Warbler_0020_794863.jpg,0,0,0,0,/f/forest/broadleaf/00002784.jpg
6411,110.Geococcyx/Geococcyx_0005_104187.jpg,0,0,0,0,/b/bamboo_forest/00003207.jpg
6886,118.House_Sparrow/House_Sparrow_0139_112438.jpg,0,0,0,0,/b/bamboo_forest/00003453.jpg
4957,085.Horned_Lark/Horned_Lark_0009_74646.jpg,0,0,0,0,/b/bamboo_forest/00000419.jpg
8707,149.Brown_Thrasher/Brown_Thrasher_0069_155151.jpg,0,0,0,0,/b/bamboo_forest/00002072.jpg
4812,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0011_73267.jpg,0,0,0,0,/b/bamboo_forest/00004038.jpg
6247,107.Common_Raven/Common_Raven_0001_101213.jpg,0,0,0,0,/b/bamboo_forest/00004146.jpg
4346,075.Green_Jay/Green_Jay_0006_65788.jpg,0,0,0,0,/b/bamboo_forest/00004631.jpg
4804,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0032_73248.jpg,0,0,0,0,/f/forest/broadleaf/00002166.jpg
10271,175.Pine_Warbler/Pine_Warbler_0102_171147.jpg,0,0,0,0,/f/forest/broadleaf/00004962.jpg
5382,092.Nighthawk/Nighthawk_0027_84697.jpg,0,0,0,0,/f/forest/broadleaf/00000124.jpg
5297,091.Mockingbird/Mockingbird_0072_80789.jpg,0,0,0,0,/b/bamboo_forest/00000575.jpg
8964,153.Philadelphia_Vireo/Philadelphia_Vireo_0078_794776.jpg,0,0,0,0,/f/forest/broadleaf/00003121.jpg
917,017.Cardinal/Cardinal_0089_18005.jpg,0,0,0,0,/b/bamboo_forest/00002669.jpg
5368,092.Nighthawk/Nighthawk_0083_83647.jpg,0,0,0,0,/f/forest/broadleaf/00001672.jpg
1022,019.Gray_Catbird/Gray_Catbird_0055_20671.jpg,0,0,0,0,/f/forest/broadleaf/00000019.jpg
6632,114.Black_throated_Sparrow/Black_Throated_Sparrow_0091_107346.jpg,0,0,0,0,/f/forest/broadleaf/00003738.jpg
7870,135.Bank_Swallow/Bank_Swallow_0004_129549.jpg,0,0,0,0,/b/bamboo_forest/00001535.jpg
9060,155.Warbling_Vireo/Warbling_Vireo_0067_158283.jpg,0,0,0,0,/b/bamboo_forest/00003318.jpg
11071,188.Pileated_Woodpecker/Pileated_Woodpecker_0051_179965.jpg,0,0,0,0,/f/forest/broadleaf/00003069.jpg
672,013.Bobolink/Bobolink_0050_9821.jpg,0,0,0,0,/f/forest/broadleaf/00003229.jpg
1578,028.Brown_Creeper/Brown_Creeper_0043_24549.jpg,0,0,0,0,/f/forest/broadleaf/00002476.jpg
621,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0018_8588.jpg,0,0,0,0,/f/forest/broadleaf/00001286.jpg
4509,078.Gray_Kingbird/Gray_Kingbird_0018_70241.jpg,0,0,0,0,/b/bamboo_forest/00002739.jpg
2220,039.Least_Flycatcher/Least_Flycatcher_0026_30434.jpg,0,0,0,0,/f/forest/broadleaf/00000115.jpg
7804,133.White_throated_Sparrow/White_Throated_Sparrow_0123_129009.jpg,0,0,0,0,/b/bamboo_forest/00004239.jpg
6500,111.Loggerhead_Shrike/Loggerhead_Shrike_0090_106461.jpg,0,0,0,0,/b/bamboo_forest/00001891.jpg
6028,103.Sayornis/Sayornis_0130_98678.jpg,0,0,0,0,/b/bamboo_forest/00004109.jpg
9193,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0012_794977.jpg,0,0,0,0,/f/forest/broadleaf/00003666.jpg
8689,148.Green_tailed_Towhee/Green_Tailed_Towhee_0001_797412.jpg,0,0,0,0,/f/forest/broadleaf/00000834.jpg
2748,048.European_Goldfinch/European_Goldfinch_0068_33359.jpg,0,0,0,0,/b/bamboo_forest/00004751.jpg
10382,177.Prothonotary_Warbler/Prothonotary_Warbler_0108_174125.jpg,0,0,0,0,/f/forest/broadleaf/00000866.jpg
11076,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0050_180751.jpg,0,0,0,0,/f/forest/broadleaf/00002621.jpg
6636,114.Black_throated_Sparrow/Black_Throated_Sparrow_0081_107111.jpg,0,0,0,0,/b/bamboo_forest/00001395.jpg
11739,200.Common_Yellowthroat/Common_Yellowthroat_0028_190527.jpg,0,0,0,0,/f/forest/broadleaf/00004724.jpg
9665,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0121_164125.jpg,0,0,0,0,/b/bamboo_forest/00003286.jpg
4230,073.Blue_Jay/Blue_Jay_0017_62854.jpg,0,0,0,0,/b/bamboo_forest/00002402.jpg
